NCircunscripcion;NDepto;CodDepto;CodMpio;NMpio;ZZ;PP;Npuesto;mesa;X;partido;candidato;votos;Votos Elias Vidal;Votos Tous de la Ossa
CAMARA;CORDOBA;23;23807;TIERRALTA;1;1;COL. BTO. FE Y ALEGRIA;3;23807_Z1P1M3_COL. BTO. FE Y ALEGRIA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;6;6;0
CAMARA;CORDOBA;23;23807;TIERRALTA;1;1;COL. BTO. FE Y ALEGRIA;4;23807_Z1P1M4_COL. BTO. FE Y ALEGRIA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;10;10;0
CAMARA;CORDOBA;23;23807;TIERRALTA;1;1;COL. BTO. FE Y ALEGRIA;5;23807_Z1P1M5_COL. BTO. FE Y ALEGRIA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;10;10;0
CAMARA;CORDOBA;23;23807;TIERRALTA;1;1;COL. BTO. FE Y ALEGRIA;6;23807_Z1P1M6_COL. BTO. FE Y ALEGRIA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;6;6;0
CAMARA;CORDOBA;23;23807;TIERRALTA;1;1;COL. BTO. FE Y ALEGRIA;7;23807_Z1P1M7_COL. BTO. FE Y ALEGRIA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;15;15;0
CAMARA;CORDOBA;23;23807;TIERRALTA;1;1;COL. BTO. FE Y ALEGRIA;8;23807_Z1P1M8_COL. BTO. FE Y ALEGRIA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;9;9;0
CAMARA;CORDOBA;23;23807;TIERRALTA;1;1;COL. BTO. FE Y ALEGRIA;9;23807_Z1P1M9_COL. BTO. FE Y ALEGRIA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;13;13;0
CAMARA;CORDOBA;23;23807;TIERRALTA;1;2;COL. BTO. CONABA;1;23807_Z1P2M1_COL. BTO. CONABA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;4;4;0
CAMARA;CORDOBA;23;23807;TIERRALTA;1;2;COL. BTO. CONABA;10;23807_Z1P2M10_COL. BTO. CONABA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;8;8;0
CAMARA;CORDOBA;23;23807;TIERRALTA;1;2;COL. BTO. CONABA;11;23807_Z1P2M11_COL. BTO. CONABA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;13;13;0
CAMARA;CORDOBA;23;23807;TIERRALTA;1;2;COL. BTO. CONABA;12;23807_Z1P2M12_COL. BTO. CONABA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;8;8;0
CAMARA;CORDOBA;23;23807;TIERRALTA;1;2;COL. BTO. CONABA;13;23807_Z1P2M13_COL. BTO. CONABA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;3;3;0
CAMARA;CORDOBA;23;23807;TIERRALTA;1;2;COL. BTO. CONABA;15;23807_Z1P2M15_COL. BTO. CONABA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;7;7;0
CAMARA;CORDOBA;23;23807;TIERRALTA;1;2;COL. BTO. CONABA;16;23807_Z1P2M16_COL. BTO. CONABA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;5;5;0
CAMARA;CORDOBA;23;23807;TIERRALTA;1;2;COL. BTO. CONABA;17;23807_Z1P2M17_COL. BTO. CONABA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;3;3;0
CAMARA;CORDOBA;23;23807;TIERRALTA;1;2;COL. BTO. CONABA;18;23807_Z1P2M18_COL. BTO. CONABA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;3;3;0
CAMARA;CORDOBA;23;23807;TIERRALTA;1;2;COL. BTO. CONABA;19;23807_Z1P2M19_COL. BTO. CONABA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;9;9;0
CAMARA;CORDOBA;23;23807;TIERRALTA;1;2;COL. BTO. CONABA;2;23807_Z1P2M2_COL. BTO. CONABA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;9;9;0
CAMARA;CORDOBA;23;23807;TIERRALTA;1;2;COL. BTO. CONABA;20;23807_Z1P2M20_COL. BTO. CONABA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;11;11;0
CAMARA;CORDOBA;23;23807;TIERRALTA;1;2;COL. BTO. CONABA;21;23807_Z1P2M21_COL. BTO. CONABA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;1;1;0
CAMARA;CORDOBA;23;23807;TIERRALTA;1;2;COL. BTO. CONABA;22;23807_Z1P2M22_COL. BTO. CONABA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;7;7;0
CAMARA;CORDOBA;23;23807;TIERRALTA;1;2;COL. BTO. CONABA;23;23807_Z1P2M23_COL. BTO. CONABA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;4;4;0
CAMARA;CORDOBA;23;23807;TIERRALTA;1;2;COL. BTO. CONABA;3;23807_Z1P2M3_COL. BTO. CONABA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;9;9;0
CAMARA;CORDOBA;23;23807;TIERRALTA;1;2;COL. BTO. CONABA;4;23807_Z1P2M4_COL. BTO. CONABA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;11;11;0
CAMARA;CORDOBA;23;23807;TIERRALTA;1;2;COL. BTO. CONABA;5;23807_Z1P2M5_COL. BTO. CONABA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;6;6;0
CAMARA;CORDOBA;23;23807;TIERRALTA;1;2;COL. BTO. CONABA;6;23807_Z1P2M6_COL. BTO. CONABA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;12;12;0
CAMARA;CORDOBA;23;23807;TIERRALTA;1;2;COL. BTO. CONABA;7;23807_Z1P2M7_COL. BTO. CONABA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;10;10;0
CAMARA;CORDOBA;23;23807;TIERRALTA;1;2;COL. BTO. CONABA;8;23807_Z1P2M8_COL. BTO. CONABA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;7;7;0
CAMARA;CORDOBA;23;23807;TIERRALTA;1;2;COL. BTO. CONABA;9;23807_Z1P2M9_COL. BTO. CONABA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;6;6;0
CAMARA;CORDOBA;23;23807;TIERRALTA;2;1;CENTRO EDUCATIVO JUNIN;1;23807_Z2P1M1_CENTRO EDUCATIVO JUNIN;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;11;11;0
CAMARA;CORDOBA;23;23807;TIERRALTA;2;1;CENTRO EDUCATIVO JUNIN;10;23807_Z2P1M10_CENTRO EDUCATIVO JUNIN;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;8;8;0
CAMARA;CORDOBA;23;23807;TIERRALTA;2;1;CENTRO EDUCATIVO JUNIN;11;23807_Z2P1M11_CENTRO EDUCATIVO JUNIN;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;14;14;0
CAMARA;CORDOBA;23;23807;TIERRALTA;2;1;CENTRO EDUCATIVO JUNIN;12;23807_Z2P1M12_CENTRO EDUCATIVO JUNIN;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;6;6;0
CAMARA;CORDOBA;23;23807;TIERRALTA;2;1;CENTRO EDUCATIVO JUNIN;13;23807_Z2P1M13_CENTRO EDUCATIVO JUNIN;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;9;9;0
CAMARA;CORDOBA;23;23807;TIERRALTA;2;1;CENTRO EDUCATIVO JUNIN;14;23807_Z2P1M14_CENTRO EDUCATIVO JUNIN;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;3;3;0
CAMARA;CORDOBA;23;23807;TIERRALTA;2;1;CENTRO EDUCATIVO JUNIN;15;23807_Z2P1M15_CENTRO EDUCATIVO JUNIN;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;5;5;0
CAMARA;CORDOBA;23;23807;TIERRALTA;2;1;CENTRO EDUCATIVO JUNIN;16;23807_Z2P1M16_CENTRO EDUCATIVO JUNIN;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;10;10;0
CAMARA;CORDOBA;23;23807;TIERRALTA;2;1;CENTRO EDUCATIVO JUNIN;17;23807_Z2P1M17_CENTRO EDUCATIVO JUNIN;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;4;4;0
CAMARA;CORDOBA;23;23807;TIERRALTA;2;1;CENTRO EDUCATIVO JUNIN;18;23807_Z2P1M18_CENTRO EDUCATIVO JUNIN;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;4;4;0
CAMARA;CORDOBA;23;23807;TIERRALTA;2;1;CENTRO EDUCATIVO JUNIN;2;23807_Z2P1M2_CENTRO EDUCATIVO JUNIN;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;22;22;0
CAMARA;CORDOBA;23;23807;TIERRALTA;2;1;CENTRO EDUCATIVO JUNIN;20;23807_Z2P1M20_CENTRO EDUCATIVO JUNIN;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;4;4;0
CAMARA;CORDOBA;23;23807;TIERRALTA;2;1;CENTRO EDUCATIVO JUNIN;22;23807_Z2P1M22_CENTRO EDUCATIVO JUNIN;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;6;6;0
CAMARA;CORDOBA;23;23807;TIERRALTA;2;1;CENTRO EDUCATIVO JUNIN;23;23807_Z2P1M23_CENTRO EDUCATIVO JUNIN;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;9;9;0
CAMARA;CORDOBA;23;23807;TIERRALTA;2;1;CENTRO EDUCATIVO JUNIN;24;23807_Z2P1M24_CENTRO EDUCATIVO JUNIN;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;5;5;0
CAMARA;CORDOBA;23;23807;TIERRALTA;2;1;CENTRO EDUCATIVO JUNIN;25;23807_Z2P1M25_CENTRO EDUCATIVO JUNIN;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;9;9;0
CAMARA;CORDOBA;23;23807;TIERRALTA;2;1;CENTRO EDUCATIVO JUNIN;26;23807_Z2P1M26_CENTRO EDUCATIVO JUNIN;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;12;12;0
CAMARA;CORDOBA;23;23807;TIERRALTA;2;1;CENTRO EDUCATIVO JUNIN;3;23807_Z2P1M3_CENTRO EDUCATIVO JUNIN;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;15;15;0
CAMARA;CORDOBA;23;23807;TIERRALTA;2;1;CENTRO EDUCATIVO JUNIN;4;23807_Z2P1M4_CENTRO EDUCATIVO JUNIN;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;12;12;0
CAMARA;CORDOBA;23;23807;TIERRALTA;2;1;CENTRO EDUCATIVO JUNIN;5;23807_Z2P1M5_CENTRO EDUCATIVO JUNIN;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;16;16;0
CAMARA;CORDOBA;23;23807;TIERRALTA;2;1;CENTRO EDUCATIVO JUNIN;6;23807_Z2P1M6_CENTRO EDUCATIVO JUNIN;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;15;15;0
CAMARA;CORDOBA;23;23807;TIERRALTA;2;1;CENTRO EDUCATIVO JUNIN;7;23807_Z2P1M7_CENTRO EDUCATIVO JUNIN;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;16;16;0
CAMARA;CORDOBA;23;23807;TIERRALTA;2;1;CENTRO EDUCATIVO JUNIN;8;23807_Z2P1M8_CENTRO EDUCATIVO JUNIN;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;15;15;0
CAMARA;CORDOBA;23;23807;TIERRALTA;2;1;CENTRO EDUCATIVO JUNIN;9;23807_Z2P1M9_CENTRO EDUCATIVO JUNIN;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;16;16;0
CAMARA;CORDOBA;23;23807;TIERRALTA;2;2;CENTRO EDUCATIVO SAN CARLOS (;1;23807_Z2P2M1_CENTRO EDUCATIVO SAN CARLOS (;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;1;1;0
CAMARA;CORDOBA;23;23807;TIERRALTA;2;2;CENTRO EDUCATIVO SAN CARLOS (;10;23807_Z2P2M10_CENTRO EDUCATIVO SAN CARLOS (;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;5;5;0
CAMARA;CORDOBA;23;23807;TIERRALTA;2;2;CENTRO EDUCATIVO SAN CARLOS (;11;23807_Z2P2M11_CENTRO EDUCATIVO SAN CARLOS (;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;7;7;0
CAMARA;CORDOBA;23;23807;TIERRALTA;2;2;CENTRO EDUCATIVO SAN CARLOS (;12;23807_Z2P2M12_CENTRO EDUCATIVO SAN CARLOS (;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;7;7;0
CAMARA;CORDOBA;23;23807;TIERRALTA;2;2;CENTRO EDUCATIVO SAN CARLOS (;13;23807_Z2P2M13_CENTRO EDUCATIVO SAN CARLOS (;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;9;9;0
CAMARA;CORDOBA;23;23807;TIERRALTA;2;2;CENTRO EDUCATIVO SAN CARLOS (;14;23807_Z2P2M14_CENTRO EDUCATIVO SAN CARLOS (;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;8;8;0
CAMARA;CORDOBA;23;23807;TIERRALTA;2;2;CENTRO EDUCATIVO SAN CARLOS (;15;23807_Z2P2M15_CENTRO EDUCATIVO SAN CARLOS (;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;7;7;0
CAMARA;CORDOBA;23;23807;TIERRALTA;2;2;CENTRO EDUCATIVO SAN CARLOS (;16;23807_Z2P2M16_CENTRO EDUCATIVO SAN CARLOS (;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;6;6;0
CAMARA;CORDOBA;23;23807;TIERRALTA;2;2;CENTRO EDUCATIVO SAN CARLOS (;17;23807_Z2P2M17_CENTRO EDUCATIVO SAN CARLOS (;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;10;10;0
CAMARA;CORDOBA;23;23807;TIERRALTA;2;2;CENTRO EDUCATIVO SAN CARLOS (;18;23807_Z2P2M18_CENTRO EDUCATIVO SAN CARLOS (;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;4;4;0
CAMARA;CORDOBA;23;23807;TIERRALTA;2;2;CENTRO EDUCATIVO SAN CARLOS (;19;23807_Z2P2M19_CENTRO EDUCATIVO SAN CARLOS (;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;7;7;0
CAMARA;CORDOBA;23;23807;TIERRALTA;2;2;CENTRO EDUCATIVO SAN CARLOS (;2;23807_Z2P2M2_CENTRO EDUCATIVO SAN CARLOS (;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;8;8;0
CAMARA;CORDOBA;23;23807;TIERRALTA;2;2;CENTRO EDUCATIVO SAN CARLOS (;20;23807_Z2P2M20_CENTRO EDUCATIVO SAN CARLOS (;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;4;4;0
CAMARA;CORDOBA;23;23807;TIERRALTA;2;2;CENTRO EDUCATIVO SAN CARLOS (;3;23807_Z2P2M3_CENTRO EDUCATIVO SAN CARLOS (;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;7;7;0
CAMARA;CORDOBA;23;23807;TIERRALTA;2;2;CENTRO EDUCATIVO SAN CARLOS (;4;23807_Z2P2M4_CENTRO EDUCATIVO SAN CARLOS (;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;17;17;0
CAMARA;CORDOBA;23;23807;TIERRALTA;2;2;CENTRO EDUCATIVO SAN CARLOS (;5;23807_Z2P2M5_CENTRO EDUCATIVO SAN CARLOS (;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;6;6;0
CAMARA;CORDOBA;23;23807;TIERRALTA;2;2;CENTRO EDUCATIVO SAN CARLOS (;6;23807_Z2P2M6_CENTRO EDUCATIVO SAN CARLOS (;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;8;8;0
CAMARA;CORDOBA;23;23807;TIERRALTA;2;2;CENTRO EDUCATIVO SAN CARLOS (;7;23807_Z2P2M7_CENTRO EDUCATIVO SAN CARLOS (;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;8;8;0
CAMARA;CORDOBA;23;23807;TIERRALTA;2;2;CENTRO EDUCATIVO SAN CARLOS (;8;23807_Z2P2M8_CENTRO EDUCATIVO SAN CARLOS (;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;4;4;0
CAMARA;CORDOBA;23;23807;TIERRALTA;2;2;CENTRO EDUCATIVO SAN CARLOS (;9;23807_Z2P2M9_CENTRO EDUCATIVO SAN CARLOS (;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;4;4;0
CAMARA;CORDOBA;23;23807;TIERRALTA;2;3;COL. DPTAL MADRE LAURA;1;23807_Z2P3M1_COL. DPTAL MADRE LAURA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;16;16;0
CAMARA;CORDOBA;23;23807;TIERRALTA;2;3;COL. DPTAL MADRE LAURA;10;23807_Z2P3M10_COL. DPTAL MADRE LAURA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;1;1;0
CAMARA;CORDOBA;23;23807;TIERRALTA;2;3;COL. DPTAL MADRE LAURA;2;23807_Z2P3M2_COL. DPTAL MADRE LAURA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;20;20;0
CAMARA;CORDOBA;23;23807;TIERRALTA;2;3;COL. DPTAL MADRE LAURA;3;23807_Z2P3M3_COL. DPTAL MADRE LAURA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;5;5;0
CAMARA;CORDOBA;23;23807;TIERRALTA;2;3;COL. DPTAL MADRE LAURA;4;23807_Z2P3M4_COL. DPTAL MADRE LAURA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;4;4;0
CAMARA;CORDOBA;23;23807;TIERRALTA;2;3;COL. DPTAL MADRE LAURA;5;23807_Z2P3M5_COL. DPTAL MADRE LAURA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;8;8;0
CAMARA;CORDOBA;23;23807;TIERRALTA;2;3;COL. DPTAL MADRE LAURA;6;23807_Z2P3M6_COL. DPTAL MADRE LAURA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;8;8;0
CAMARA;CORDOBA;23;23807;TIERRALTA;2;3;COL. DPTAL MADRE LAURA;7;23807_Z2P3M7_COL. DPTAL MADRE LAURA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;6;6;0
CAMARA;CORDOBA;23;23807;TIERRALTA;2;3;COL. DPTAL MADRE LAURA;8;23807_Z2P3M8_COL. DPTAL MADRE LAURA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;5;5;0
CAMARA;CORDOBA;23;23807;TIERRALTA;2;3;COL. DPTAL MADRE LAURA;9;23807_Z2P3M9_COL. DPTAL MADRE LAURA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;11;11;0
CAMARA;CORDOBA;23;23807;TIERRALTA;90;1;INST EDUCATIVA LA INMACULADA;1;23807_Z90P1M1_INST EDUCATIVA LA INMACULADA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;12;12;0
CAMARA;CORDOBA;23;23807;TIERRALTA;90;1;INST EDUCATIVA LA INMACULADA;10;23807_Z90P1M10_INST EDUCATIVA LA INMACULADA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;18;18;0
CAMARA;CORDOBA;23;23807;TIERRALTA;90;1;INST EDUCATIVA LA INMACULADA;11;23807_Z90P1M11_INST EDUCATIVA LA INMACULADA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;7;7;0
CAMARA;CORDOBA;23;23807;TIERRALTA;90;1;INST EDUCATIVA LA INMACULADA;12;23807_Z90P1M12_INST EDUCATIVA LA INMACULADA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;12;12;0
CAMARA;CORDOBA;23;23807;TIERRALTA;90;1;INST EDUCATIVA LA INMACULADA;13;23807_Z90P1M13_INST EDUCATIVA LA INMACULADA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;7;7;0
CAMARA;CORDOBA;23;23807;TIERRALTA;90;1;INST EDUCATIVA LA INMACULADA;2;23807_Z90P1M2_INST EDUCATIVA LA INMACULADA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;17;17;0
CAMARA;CORDOBA;23;23807;TIERRALTA;90;1;INST EDUCATIVA LA INMACULADA;3;23807_Z90P1M3_INST EDUCATIVA LA INMACULADA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;15;15;0
CAMARA;CORDOBA;23;23807;TIERRALTA;90;1;INST EDUCATIVA LA INMACULADA;4;23807_Z90P1M4_INST EDUCATIVA LA INMACULADA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;6;6;0
CAMARA;CORDOBA;23;23807;TIERRALTA;90;1;INST EDUCATIVA LA INMACULADA;5;23807_Z90P1M5_INST EDUCATIVA LA INMACULADA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;9;9;0
CAMARA;CORDOBA;23;23807;TIERRALTA;90;1;INST EDUCATIVA LA INMACULADA;6;23807_Z90P1M6_INST EDUCATIVA LA INMACULADA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;18;18;0
CAMARA;CORDOBA;23;23807;TIERRALTA;90;1;INST EDUCATIVA LA INMACULADA;7;23807_Z90P1M7_INST EDUCATIVA LA INMACULADA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;15;15;0
CAMARA;CORDOBA;23;23807;TIERRALTA;90;1;INST EDUCATIVA LA INMACULADA;8;23807_Z90P1M8_INST EDUCATIVA LA INMACULADA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;16;16;0
CAMARA;CORDOBA;23;23807;TIERRALTA;90;1;INST EDUCATIVA LA INMACULADA;9;23807_Z90P1M9_INST EDUCATIVA LA INMACULADA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;JULIO ALBERTO ELIAS VIDAL;13;13;0
